gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
894984655	StillImage	image/jpeg	https://digitallibrary.uleth.ca/digital/api/singleitem/image/herbarium/12153/default.jpg											
894984604	StillImage	image/jpeg	https://digitallibrary.uleth.ca/digital/api/singleitem/image/herbarium/12151/default.jpg											
894984579	StillImage	image/jpeg	https://digitallibrary.uleth.ca/digital/api/singleitem/image/herbarium/12150/default.jpg											
5994419568	StillImage	image/jpeg	http://ipt.nature.ca/multimedia/510/518/CAN10216965_2025-12-29.jpg		CAN 10216965				2025-12-29T00:00:00Z	Galyna Vakulenko		Canadian Museum of Nature	http://creativecommons.org/licenses/by-nc/4.0/	©Canadian Museum of Nature
5937711436	StillImage	image/jpeg	https://bry.byu.edu/Herbarium/imgbry/03/0306/BRYV0306441_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Brigham Young University
5937677303	StillImage	image/jpeg	https://cch2.org/media/STNF/STNF03/STNF03871.jpg										http://creativecommons.org/publicdomain/zero/1.0/	STNF - Shasta-Trinity National Forest Herbarium (STNF-)
5900701147	StillImage	image/jpeg	https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0655/RSA0655256.jpg										http://creativecommons.org/licenses/by-nc/4.0/	RSA - California Botanic Garden Herbarium (RSA-VascularPlants)
5889171835	StillImage	image/jpeg	https://web.corral.tacc.utexas.edu/torch/TAC/TAC0001000/TAC01389.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Botanical Research Institute of Texas
5886721746	StillImage	image/jpeg	"https://neherbaria.org/media/StateUniversityofNewYork,Oswego_OSW/OSW0035/OSW0035719.jpg"										http://creativecommons.org/licenses/by-nc/4.0/	SUNY Oswego
5836322208	StillImage	image/jpeg	https://cdn.floridamuseum.ufl.edu/Herbarium/31c6de21-3752-4358-bd6f-d2d94bc69e77		Raphanus sativus	295328.jpg				University of Florida Herbarium			http://creativecommons.org/licenses/by-nc/4.0/	Florida Museum of Natural History Herbarium - University of Florida
5836321492	StillImage	image/jpeg	https://cdn.floridamuseum.ufl.edu/Herbarium/86a78522-b891-4781-88f0-e40980452d8f		Raphanus sativus	295329.jpg				University of Florida Herbarium			http://creativecommons.org/licenses/by-nc/4.0/	Florida Museum of Natural History Herbarium - University of Florida
5833124723	StillImage	image/jpeg	https://cch2.org/media/UCSC/UCSC100016/UCSC100016972.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"UCSC Herbarium - Kenneth S. Norris Center for Natural History, University of California Santa Cruz (UCSC-)"
5758873790	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/305872.jpg		"Raphanus raphanistrum L. - USA, Florida (BARCODE: 305872) - USF Herbarium"								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
5758873315	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/305871.jpg		"Raphanus raphanistrum L. - USA, Florida (BARCODE: 305871) - USF Herbarium"								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
5295083176				http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/upcb/upcb/0/8/21/5/upcb00082105.dzi									Creative Commons	UPCB
5294112234	StillImage	image/jpeg	https://cch2.org/media/UCSC/UCSC100016/UCSC100016571.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"UCSC Herbarium - Kenneth S. Norris Center for Natural History, University of California Santa Cruz (UCSC-)"
5208943620	StillImage	image/jpeg	https://media01.symbiota.org/media/cch2/UCSB/UCSB072/UCSB072715.jpg										http://creativecommons.org/publicdomain/zero/1.0/	UCSB - University of California Santa Barbara Herbarium (UCSB)
5207750301	StillImage	image/jpeg	https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0654/RSA0654396.jpg										http://creativecommons.org/licenses/by-nc/4.0/	RSA - California Botanic Garden Herbarium (RSA-VascularPlants)
5198257856	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/7c/de/7cdec34e-0c5f-4ffe-a68b-a916166024b1.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198256842	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/da/52/da52572a-b521-4a17-91f7-2305fdf6eb26.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198256841	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/b1/2d/b12d4810-f2e7-4b1f-9bcc-f3064bc04b34.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198227852	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/3b/36/3b365763-1afa-46d8-b39f-7c1017a969d1.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198226846	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/0a/af/0aaf9b43-4b83-469f-81d2-7f464e19c552.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198226845	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/5a/c3/5ac3d889-8409-49a7-898f-abf3c97c87b7.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198224849	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/e0/0a/e00adeba-f819-4455-9a55-32b4baef590a.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198222848	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/bd/91/bd9136dd-ae21-4b6b-a9c4-a4462925ab3d.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198218870	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/82/b5/82b5061a-ce8f-4318-87c1-51a22fc8f754.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198215850	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/f8/92/f892b072-bbc5-441c-acdc-f29bca25bd26.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198215849	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/87/69/8769d99a-3653-4da5-8bef-921e67d91729.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198194851	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/e4/b4/e4b43a96-3422-413c-ae41-72ebc9fc2a6e.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198194850	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/75/3a/753a9e01-a305-4707-8bc8-e0660a126626.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198193841	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/1d/12/1d1242c6-91e5-4a41-9800-8772c91ecf09.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198193840	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/70/9f/709f01ca-431b-41fb-889d-c93c85f9c4bb.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198192687	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/25/54/25544fa6-612b-434c-81bf-7ac50ce4c564.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198185855	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/56/41/56412851-81e9-4812-8680-0f4e99709449.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198185854	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/7d/54/7d54af99-4b70-4dd9-a150-939e8937992e.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198176853	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/c8/69/c86941a0-7d22-471a-8116-3101a7dd0897.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198174852	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/18/f3/18f3f509-0c0e-44e1-b149-e353991404bf.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198174851	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/ef/80/ef80f99e-22d6-46ef-8c55-a10d80957ae7.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198172854	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/f7/ac/f7ac0359-7d41-467c-8b13-813b1beb5040.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5198161855	StillImage	image/jpeg	https://ibss-images.calacademy.org/static/botany/originals/32/54/3254a12f-d484-4923-a6ad-c69606eb7c7a.jpg										http://creativecommons.org/publicdomain/zero/1.0/	
5174621676	StillImage	text/html	https://arctos.database.museum/media/53224		ALA 10003: <i>Raphanus sativus</i> L.	ALA 10003: <i>Raphanus sativus</i> L.			2007-10-01T00:00:00Z	Kimberly Marie Giles			http://creativecommons.org/licenses/by-sa/4.0/	
5174621676	StillImage	image/dng	https://arctos.database.museum/media/155026		ALA 10003: <i>Raphanus sativus</i> L.	ALA 10003: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174621676	StillImage	image/jpeg	https://arctos.database.museum/media/206466		ALA 10003: <i>Raphanus sativus</i> L.	ALA 10003: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174621676				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=2773025										
5174610785	StillImage	image/jpeg	https://arctos.database.museum/media/210735		ALA 18716: <i>Raphanus sativus</i> L.	ALA 18716: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174610785	StillImage	text/html	https://arctos.database.museum/media/58133		ALA 18716: <i>Raphanus sativus</i> L.	ALA 18716: <i>Raphanus sativus</i> L.			2007-10-01T00:00:00Z	Kimberly Marie Giles			http://creativecommons.org/licenses/by-sa/4.0/	
5174610785	StillImage	image/dng	https://arctos.database.museum/media/155024		ALA 18716: <i>Raphanus sativus</i> L.	ALA 18716: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174610785				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=735642										
5174610747	StillImage	image/dng	https://arctos.database.museum/media/155028		ALA 30346: <i>Raphanus sativus</i> L.	ALA 30346: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174610747	StillImage	text/html	https://arctos.database.museum/media/48290		ALA 30346: <i>Raphanus sativus</i> L.	ALA 30346: <i>Raphanus sativus</i> L.			2007-10-01T00:00:00Z	Kimberly Marie Giles			http://creativecommons.org/licenses/by-sa/4.0/	
5174610747	StillImage	image/jpeg	https://arctos.database.museum/media/206468		ALA 30346: <i>Raphanus sativus</i> L.	ALA 30346: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174610747				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=736596										
5174529647	StillImage	text/html	https://arctos.database.museum/media/53225		ALA 10044: <i>Raphanus sativus</i> L.	ALA 10044: <i>Raphanus sativus</i> L.			2007-10-01T00:00:00Z	Kimberly Marie Giles			http://creativecommons.org/licenses/by-sa/4.0/	
5174529647	StillImage	image/dng	https://arctos.database.museum/media/155025		ALA 10044: <i>Raphanus sativus</i> L.	ALA 10044: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174529647				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=2773023										
5174529647	StillImage	image/jpeg	https://arctos.database.museum/media/206465		ALA 10044: <i>Raphanus sativus</i> L.	ALA 10044: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174484682	StillImage	image/dng	https://arctos.database.museum/media/155027		ALA 30963: <i>Raphanus sativus</i> L.	ALA 30963: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174484682				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=2773027										
5174484682	StillImage	image/jpeg	https://arctos.database.museum/media/206467		ALA 30963: <i>Raphanus sativus</i> L.	ALA 30963: <i>Raphanus sativus</i> L.				ALA Imaging Project			http://creativecommons.org/licenses/by-sa/4.0/	
5174484682	StillImage	text/html	https://arctos.database.museum/media/53223		ALA 30963: <i>Raphanus sativus</i> L.	ALA 30963: <i>Raphanus sativus</i> L.			2007-10-01T00:00:00Z	Kimberly Marie Giles			http://creativecommons.org/licenses/by-sa/4.0/	
5171830342	StillImage	image/jpeg	https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0652/RSA0652759.jpg										http://creativecommons.org/licenses/by-nc/4.0/	RSA - California Botanic Garden Herbarium (RSA-VascularPlants)
5170655139	StillImage	image/jpeg	https://media01.symbiota.org/media/cnh/StateUniversityofNewYorkatOswego_OSW/OSW0035/OSW0035300.jpg										http://creativecommons.org/licenses/by-nc/4.0/	SUNY Oswego
5159149284	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025587_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Chadron State College, High Plains Herbarium (CSCN-)"
5159149280	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025591_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Chadron State College, High Plains Herbarium (CSCN-)"
5159149279	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025590_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Chadron State College, High Plains Herbarium (CSCN-)"
5159149278	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025589_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Chadron State College, High Plains Herbarium (CSCN-)"
5159149277	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0025/CSCN-V-0025588_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Chadron State College, High Plains Herbarium (CSCN-)"
5159117472	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/ngph/CSCN/CSCN-V-0024/CSCN-V-0024254_lg.jpg										http://creativecommons.org/licenses/by-nc/4.0/	"Chadron State College, High Plains Herbarium (CSCN-)"
5139350332	StillImage	image/jpeg	https://sernecportal.org/media/sernec/WILLI/00085/85745.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5139303511	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/ERSK/ERSK0004/ERSK0004680.jpg										http://creativecommons.org/publicdomain/zero/1.0/	Erskine College Herbarium (ERSK-)
5138119250	StillImage	image/jpeg	https://media01.symbiota.org/media/cnh/StateUniversityofNewYorkatOswego_OSW/OSW0033/OSW0033940.jpg										http://creativecommons.org/licenses/by-nc/4.0/	SUNY Oswego
5106284962	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39652.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106279022	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_50/UNCC_50495.JPG										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106276862	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_13/UNCC_13302.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106274984	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_46/UNCC_46634-1.JPG										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106274975	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_46/UNCC_46634-2.JPG										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272847	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_02/UNCC_02990.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272840	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_04/UNCC_04746.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272806	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_08/UNCC_08185.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272803	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_00/UNCC_00545.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272802	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_00/UNCC_00546.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272801	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_01/UNCC_01182.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272740	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_08/UNCC_08303.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272739	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_08/UNCC_08304.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272736	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_13/UNCC_13021.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272734	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_11/UNCC_11714.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272377	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_28/UNCC_28378.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272375	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_28/UNCC_28379.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106272300	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_03/UNCC_03231.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106271845	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_23/UNCC_23274.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106271625	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39655.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106271621	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_45/UNCC_45335.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106264754	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39653.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106244009	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_03/UNCC_03232.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106243448	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_39/UNCC_39654.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5106241854	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/UNCC_UNCC/UNCC_28/UNCC_28377.jpg										http://creativecommons.org/licenses/by-nc/4.0/	Mecklenburg County Park and Recreation Herbarium (UNCC-UNCC)
5103904642	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00083/83061.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103895387	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00001/1534.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103894482	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00074/74174.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891837	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00041/41112.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891759	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00037/37773.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891758	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00037/37774.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891696	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00034/34874.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891693	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00034/34981.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891681	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00035/35445.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891216	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00032/32493.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891139	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00028/28033.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891117	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00029/29611.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891100	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00027/27350.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103891090	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00025/25092.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103890830	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00055/55692.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889593	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00051/51939.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889547	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00048/48100.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889546	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00048/48190.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889470	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00082/82673.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889465	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00046/46933.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889439	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00042/42853.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889427	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00043/43848.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103889408	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00044/44630.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103880435	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00071/71456.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103880382	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00076/76957.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103880296	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00062/62736.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103868289	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00018/18676.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103868189	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00013/13935.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103868187	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00013/13977.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103867657	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00010/10258.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103867563	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00008/8683.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103867492	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00005/5948.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103867451	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00002/2532.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103865261	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00062/62575.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103856859	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00049/49452.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103856826	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00011/11958.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103853160	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00059/59985.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103852131	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00072/72470.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103839793	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00063/63362.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
5103834828	StillImage	image/jpeg	https://media01.symbiota.org/media/seinet/sernec/WILLI/00075/75720.jpg										http://creativecommons.org/licenses/by-nc/4.0/	William & Mary
