gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,ref_link_ID,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069753599,0,0,en,CC0_1_0,2007-08-17T08:00:00Z,0,#N/A,0,"Washington State University, Marion Ownbey Herbarium",PhysicalObject,0,0,0,WS,Vascular,0,WS,PRESERVED_SPECIMEN,0,0,0,26cb662c-d269-4c02-bed9-f9788b7ee241,322140,139,William A. Taylor,0,0,0,0,0,0,flowering,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,"Exsiccatae: Museum of Natural History, Walla Walla College, 10992.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24240,0,133,133,1966,5,13,0,Open field.,0,0,0,0,0,0,0,0,"U.S.A., Oregon, Clackamas County",NORTH_AMERICA,0,0,0,US,Oregon,Clackamas,0,Brightwood.,0,1000 ft,0,0,0,0,0,0,45.37639,-122.01556,0,0,0,0,0,0,0,0,0,0,0,Estimated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raphanus sativus L.,Raphanus sativus,0,0,0,0,0,Brassicaceae,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,0,ICBN,ACCEPTED,0,0,61e05239-05cf-41ae-b69c-1641982124f3,US,2026-01-01T20:08:15.866Z,1000,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus,0,EML,2026-01-01T20:08:15.866Z,2026-01-01T20:01:53.436Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.22_1,Mariposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308711660,0,0,es,CC_BY_4_0,2021-03-19T00:00:00Z,0,#N/A,0,Comisi??n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Event,http://grscicoll.org/institution/instituto-de-biiolog??a-universidad-nacional-aut??noma-de-m?©xico,https://scientific-collections.gbif.org/collection/9471a03c-2a1e-4f51-8c3a-e63664eef59a,382a9c44538c38181165a2d6fcd47aa0,IBUNAM,MEXU,"Digitalizaci??n y Sistematizaci??n de las Colecciones Biol??gicas Nacionales del Instituto de Biolog??a, UNAM","Instituto de Biolog??a, Universidad Nacional Aut??noma de M?©xico",PRESERVED_SPECIMEN,0,0,0,966d22ccc5ce88e2cdf6d0b67b6b31c8,1384958,0,G. K. Helmkamp; E. A. Helmkamp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,Herborizado,0,0,0,0,0,0,"Plants of Colusa county, California USA. Herbarium of U.C. Riverside (UCR)",0,0,0,0,0,0,0,0,0,0,0,0,0,14265,39735,0,288,288,2008,10,14,0,0,0,0,0,0,0,0,606868,0,0,NORTH_AMERICA,0,0,0,US,California,COLUSA,0,"Sacramento Valley: along River Road (generally following the Sacramento River), 8.4 miles north of Colusa (Maxwell 7.5 Q 39¬?19'10''N, 122¬?00'55''W, ¬± 1000 m)",0,0,0,0,0,0,0,0,39.319444,-122.015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977149,0,0,NotAType,A. C. Sanders,0,0,0,0,0,e1e48633c58e9a5e6d2dd3e5ebbd9321,24012,0,0,0,0,0,0,Raphanus sativus L.,Raphanus sativus,Raphanus,0,"Mart??nez & Hern?°ndez, 2013",0,1753,Plantae; Tracheophyta; Magnoliopsida; Brassicales; Brassicaceae; Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,"R?°bano largo, R?°bano cimarr??n, tya-me, Hoja de r?°bano, R?°bano, coo-gui?±a-nagali (Zapoteco), gu-gila-ztilla (Zapoteco), rabanito, r?°bano, r?°bano chico, yalvanux ka (Tsotsil)",0,ACCEPTED,taxonomicStatus: Sin??nimo,0,8016518a-f762-11e1-a439-00145eb45e9a,MX,2025-11-25T15:13:34.966Z,17,0,0,0,0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus,0,EML,2025-11-25T15:13:34.966Z,2025-11-18T14:38:31.184Z,0,TRUE,0,SNIB-KE002-KE0022006F_MEXU_PV_2020.08.06-plantas vasculares,FALSE,NORTH_AMERICA,LATIN_AMERICA,USA,United States,USA.5_1,California,USA.5.56_1,Ventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073834976,0,0,en,CC0_1_0,2015-04-04T04:23:25Z,0,#N/A,0,"Stillinger Herbarium, University of Idaho",PhysicalObject,0,0,0,ID,Vascular,0,ID,PRESERVED_SPECIMEN,0,0,0,53f1b459-38be-4b6b-8a5e-52a36dcba08d,144191,7105,Richard R. Halse,0,0,0,0,0,0,flowers and fruits,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,Accession: 144191,Flowers yellow with purple veins.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39163,0,81,81,2007,3,22,0,"Habitat: Weedy vacant lots and roadsides. Associated taxa: Centaurea, Salsola, Avena, Amsinckia, Vicia, Bromus.",0,0,0,0,0,0,0,0,"U.S.A., California, Colusa County",NORTH_AMERICA,0,0,0,US,California,Colusa,0,Williams; by the junction of 5th Street and B Street.,0,25 m.,0,0,0,0,0,0,39.002643,-122.002454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raphanus L.,0,0,0,0,0,0,Brassicaceae,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,0,0,0,0,0,0,GENUS,0,0,ICBN,ACCEPTED,0,0,8aa57fb1-a290-467f-a578-77ec8cbe76b6,US,2026-01-01T20:08:42.999Z,25,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,0,0,0,TRUE,FALSE,3040962,3040962,6,7707728,220,7225535,3112,3040962,0,0,0,Raphanus L.,Raphanus raphanistrum ?ó Raphanus sativus,0,EML,2026-01-01T20:08:42.999Z,2026-01-01T20:01:53.451Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.41_1,South Carolina,USA.41.20_1,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261293516,0,http://www.tropicos.org/Specimen/58125,0,CC_BY_4_0,2008-05-27T22:02:00Z,0,#N/A,0,Missouri Botanical Garden,PhysicalObject,0,http://biocol.org/urn:lsid:biocol.org:col:15859,0,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,0,0,0,urn:catalog:MO:Tropicos:58097,58097,422,Mary Susan Taylor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,27478,0,84,84,1975,3,25,0,0,0,0,0,0,0,0,0,0,0,NORTH_AMERICA,0,0,0,US,California,Butte,0,Chico.,0,0,0,0,0,0,0,0,39.728494,-121.837478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100238,0,0,0,0,0,0,0,Raphanus sativus L.,0,0,0,0,0,0,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,0,ICNafp,ACCEPTED,Legitimate,0,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:07:31.247Z,0,0,0,0,0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,0,EML,2026-01-14T15:07:31.247Z,2026-01-14T14:21:46.129Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261293959,0,0,0,CC_BY_4_0,2008-05-27T22:02:00Z,0,#N/A,0,Missouri Botanical Garden,PhysicalObject,0,http://biocol.org/urn:lsid:biocol.org:col:15859,0,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,0,0,0,urn:catalog:MO:Tropicos:58125,58125,423,Mary Susan Taylor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,27478,0,84,84,1975,3,25,0,0,0,0,0,0,0,0,0,0,0,NORTH_AMERICA,0,0,0,US,California,Butte,0,Chico.,0,0,0,0,0,0,0,0,39.728494,-121.837478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100237,0,0,0,0,0,0,0,Raphanus raphanistrum L.,0,0,0,0,0,0,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,raphanistrum,0,0,SPECIES,0,0,ICNafp,ACCEPTED,No opinion,0,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:06:46.905Z,0,0,0,0,0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,0,0,0,TRUE,FALSE,3040983,3040983,6,7707728,220,7225535,3112,3040962,0,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum L.,0,EML,2026-01-14T15:06:46.905Z,2026-01-14T14:21:46.129Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068958187,0,0,en,CC0_1_0,2021-10-27T00:48:27Z,0,#N/A,0,"Boise State University, Snake River Plains Herbarium",PhysicalObject,0,0,0,SRP,Vascular,0,SRP,PRESERVED_SPECIMEN,0,0,0,74666515-1d41-45c9-9839-3cd29b0071d8,73993,20772,"Lowell Ahart, J. Guardino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,Small size. Common. Flowers yellow.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42479,0,110,110,2016,4,19,0,Damp bare soil. Foothill woodland.,0,0,0,0,0,0,0,0,"U.S.A., California, Contra Costa County",NORTH_AMERICA,0,0,0,US,California,Contra Costa,0,"Undesignated section of Canada de Los Vaqueros Land Grant, Byron Hot Springs USGS 7.5' quadrangle. Below high water line of Los Vaqueros Reservoir. 1.4 miles northwest of Los Vaqueros Reservoir Marina, 1.9 air miles southwest of Los Vaqueros Reservoir Dam, ca. 25 air miles southwest of Stockton.",0,475 ft.,0,0,0,0,0,0,37.825822,-121.759406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raphanus raphanistrum L.,Raphanus raphanistrum,0,0,0,0,0,Brassicaceae,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,raphanistrum,0,0,SPECIES,0,0,ICBN,ACCEPTED,0,0,dfe29309-9f9f-493b-95e7-68f4563a3cdb,US,2026-01-01T20:02:52.849Z,145,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,0,0,0,TRUE,FALSE,3040983,3040983,6,7707728,220,7225535,3112,3040962,0,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,0,EML,2026-01-01T20:02:52.849Z,2026-01-01T20:01:53.427Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887427025,0,0,en,CC0_1_0,2019-01-18T00:33:41Z,0,#N/A,0,University of Washington,PhysicalObject,0,0,0,WTU,Vascular,0,WTU,PRESERVED_SPECIMEN,0,0,0,1d5041ed-c3f9-432b-80ee-ef568da04ed7,412673,20772,"Lowell Ahart, Josephine Guardino",0,0,0,0,0,0,flowers,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,Accession: 412673,Small size plant.  Common.  Flowers yellow.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42479,0,110,110,2016,4,19,0,On damp bare soil.  Foothill woodland.,0,0,0,0,0,0,0,0,"U.S.A., California, Contra Costa County",NORTH_AMERICA,0,0,0,US,California,Contra Costa,0,"Below the high water line of Los Vaqueros Reservoir, 1.4 miles northwest of Los Vaqueros Reservoir Marina, 1.9 miles (air) southwest of Los Vaqueros Reservoir Dam, approximately 25 miles (air) southwest of Stockton.",0,475 ft.,0,0,0,0,0,0,37.825822,-121.759406,0,0,0,0,0,0,0,0,0,0,0,Specimen Label,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raphanus raphanistrum L.,Raphanus raphanistrum,0,0,0,0,0,Brassicaceae,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,raphanistrum,0,0,SPECIES,0,0,ICBN,ACCEPTED,0,0,8310f570-f762-11e1-a439-00145eb45e9a,US,2025-11-07T12:40:21.041Z,145,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,0,0,0,TRUE,FALSE,3040983,3040983,6,7707728,220,7225535,3112,3040962,0,3040983,Raphanus raphanistrum,Raphanus raphanistrum L.,Raphanus raphanistrum,0,EML,2025-11-07T12:40:21.041Z,2025-11-07T12:08:15.194Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258713729,0,http://www.tropicos.org/Specimen/1490473,0,CC_BY_4_0,2024-09-17T11:19:00Z,0,#N/A,0,Missouri Botanical Garden,PhysicalObject,0,http://biocol.org/urn:lsid:biocol.org:col:15859,0,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,0,0,0,urn:catalog:MO:Tropicos:1490471,1490471,84,Stephanie Frischie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36796,0,271,271,2000,9,27,0,0,0,0,0,0,0,0,0,0,0,NORTH_AMERICA,0,0,0,US,California,Yolo,0,"Davis Farmers' Market, Davis, CA.",0,0,0,0,0,0,0,0,38.53632,-121.744333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Frischie,0,2000-01-01T00:00:00,0,0,0,4100238,0,0,0,0,0,0,0,Raphanus sativus L.,0,0,0,0,0,0,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,0,ICNafp,ACCEPTED,Legitimate,0,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:06:56.280Z,0,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,0,EML,2026-01-14T15:06:56.280Z,2026-01-14T14:21:46.129Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258713741,0,http://www.tropicos.org/Specimen/1490476,0,CC_BY_4_0,2024-09-17T11:19:00Z,0,#N/A,0,Missouri Botanical Garden,PhysicalObject,0,http://biocol.org/urn:lsid:biocol.org:col:15859,0,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,0,0,0,urn:catalog:MO:Tropicos:1490473,1490473,85,Stephanie Frischie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36796,0,271,271,2000,9,27,0,0,0,0,0,0,0,0,0,0,0,NORTH_AMERICA,0,0,0,US,California,Yolo,0,"Davis Farmers' Market, Davis, CA.",0,0,0,0,0,0,0,0,38.53632,-121.744333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Frischie,0,2000-01-01T00:00:00,0,0,0,4100238,0,0,0,0,0,0,0,Raphanus sativus L.,0,0,0,0,0,0,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,0,ICNafp,ACCEPTED,Legitimate,0,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:06:12.103Z,0,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,0,EML,2026-01-14T15:06:12.103Z,2026-01-14T14:21:46.129Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258713747,0,http://www.tropicos.org/Specimen/1490557,0,CC_BY_4_0,2024-09-17T11:19:00Z,0,#N/A,0,Missouri Botanical Garden,PhysicalObject,0,http://biocol.org/urn:lsid:biocol.org:col:15859,0,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,0,0,0,urn:catalog:MO:Tropicos:1490476,1490476,86,Stephanie Frischie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36796,0,271,271,2000,9,27,0,0,0,0,0,0,0,0,0,0,0,NORTH_AMERICA,0,0,0,US,California,Yolo,0,"Davis Farmers' Market, Davis, CA.",0,0,0,0,0,0,0,0,38.53632,-121.744333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Frischie,0,2000-01-01T00:00:00,0,0,0,4100238,0,0,0,0,0,0,0,Raphanus sativus L.,0,0,0,0,0,0,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,0,ICNafp,ACCEPTED,Legitimate,0,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:07:13.960Z,0,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,0,EML,2026-01-14T15:07:13.960Z,2026-01-14T14:21:46.129Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258713809,0,0,0,CC_BY_4_0,2024-09-18T13:39:00Z,0,#N/A,0,Missouri Botanical Garden,PhysicalObject,0,http://biocol.org/urn:lsid:biocol.org:col:15859,0,MO,Tropicos,Tropicos,MOBOT,PRESERVED_SPECIMEN,0,0,0,urn:catalog:MO:Tropicos:1490557,1490557,102,Stephanie Frischie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36806,0,281,281,2000,10,7,0,0,0,0,0,0,0,0,0,0,0,NORTH_AMERICA,0,0,0,US,California,Yolo,0,"Davis Farmers' Market, Davis, CA.",0,0,0,0,0,0,0,0,38.53632,-121.744333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Frischie,0,2000-01-01T00:00:00,0,0,0,4100238,0,0,0,0,0,0,0,Raphanus sativus L.,0,0,0,0,0,0,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,0,Brassicaceae,0,0,0,Raphanus,Raphanus,0,0,sativus,0,0,SPECIES,0,0,ICNafp,ACCEPTED,Legitimate,0,7bd65a7a-f762-11e1-a439-00145eb45e9a,US,2026-01-14T15:07:05.010Z,0,0,0,0,0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,0,0,0,TRUE,FALSE,7678610,7678610,6,7707728,220,7225535,3112,3040962,0,7678610,Raphanus sativus,Raphanus sativus L.,Raphanus sativus L.,0,EML,2026-01-14T15:07:05.010Z,2026-01-14T14:21:46.129Z,0,FALSE,0,0,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
